ratingID,movieID,rating_userID,rating,timestamp
211,3386,1,5.0,964983484
212,3439,1,4.0,964981799
213,3440,1,4.0,964981799
214,3441,1,5.0,964982328
215,3448,1,5.0,964984054
216,3450,1,5.0,964981144
217,3479,1,4.0,964981725
218,3489,1,4.0,964981775
219,3527,1,4.0,964982271
220,3578,1,5.0,964980668
221,3617,1,4.0,964980683
222,3639,1,4.0,964982271
223,3671,1,5.0,964981589
224,3702,1,5.0,964983737
225,3703,1,5.0,964981909
226,3729,1,5.0,964982363
227,3740,1,4.0,964982417
228,3744,1,4.0,964980694
229,3793,1,5.0,964981855
230,3809,1,4.0,964981220
231,4006,1,4.0,964982903
232,5060,1,5.0,964984002
233,318,2,3.0,1445714835
234,333,2,4.0,1445715029
235,1704,2,4.5,1445715228
236,3578,2,4.0,1445714885
237,6874,2,4.0,1445714952
238,8798,2,3.5,1445714960
239,46970,2,4.0,1445715013
240,48516,2,4.0,1445715064
241,58559,2,4.5,1445715141
242,60756,2,5.0,1445714980
243,68157,2,4.5,1445715154
244,71535,2,3.0,1445714974
245,74458,2,4.0,1445714926
246,77455,2,3.0,1445714941
247,79132,2,4.0,1445714841
248,80489,2,4.5,1445715340
249,80906,2,5.0,1445715172
250,86345,2,4.0,1445715166
251,89774,2,5.0,1445715189
252,91529,2,3.5,1445714891
253,91658,2,2.5,1445714938
254,99114,2,3.5,1445714874
255,106782,2,5.0,1445714966
256,109487,2,3.0,1445715145
257,112552,2,4.0,1445714882
258,114060,2,2.0,1445715276
259,115713,2,3.5,1445714854
260,122882,2,5.0,1445715272
261,131724,2,5.0,1445714851
262,31,3,0.5,1306463578
263,527,3,0.5,1306464275
264,647,3,0.5,1306463619
265,688,3,0.5,1306464228
266,720,3,0.5,1306463595
267,849,3,5.0,1306463611
268,914,3,0.5,1306463567
269,1093,3,0.5,1306463627
270,1124,3,0.5,1306464216
271,1263,3,0.5,1306463569
272,1272,3,0.5,1306463624
273,1275,3,3.5,1306463323
274,1302,3,0.5,1306464189
275,1371,3,3.0,1306463561
276,1587,3,4.5,1306464003
277,2018,3,0.5,1306464175
278,2080,3,0.5,1306463572
279,2090,3,0.5,1306464261
280,2105,3,2.0,1306463559
281,2288,3,4.0,1306463631
282,2424,3,0.5,1306464293
283,2851,3,5.0,1306463925
284,3024,3,4.5,1306464054
285,3210,3,0.5,1306463638
286,3703,3,5.0,1306463603
287,3949,3,0.5,1306464245
288,4518,3,5.0,1306463770
289,5048,3,0.5,1306464284
290,5181,3,5.0,1306463718
291,5746,3,5.0,1306463708
292,5764,3,4.5,1306464021
293,5919,3,5.0,1306463825
294,6238,3,0.5,1306464204
295,6835,3,5.0,1306463670
296,7899,3,4.5,1306464036
297,7991,3,5.0,1306463684
298,26409,3,4.5,1306463993
299,70946,3,5.0,1306463815
300,72378,3,0.5,1306464164
301,21,4,3.0,986935199
302,32,4,2.0,945173447
303,45,4,3.0,986935047
304,47,4,2.0,945173425
305,52,4,3.0,964622786
306,58,4,3.0,964538444
307,106,4,4.0,986848784
308,125,4,5.0,964622758
309,126,4,1.0,986848920
310,162,4,5.0,945078571
311,171,4,3.0,945078428
312,176,4,5.0,964622565
313,190,4,2.0,945079259
314,215,4,5.0,945079078
315,222,4,1.0,945629040
316,232,4,5.0,964622684
317,235,4,2.0,945173513
318,247,4,3.0,986848894
319,260,4,5.0,945079259
320,265,4,5.0,964538468
321,296,4,1.0,945173350
322,319,4,5.0,945079182
323,342,4,5.0,964538500
324,345,4,4.0,945629063
325,348,4,4.0,964622786
326,351,4,3.0,986934901
327,357,4,3.0,964623306
328,368,4,4.0,945078690
329,417,4,2.0,945078467
330,441,4,1.0,986934915
331,450,4,2.0,986848828
332,457,4,5.0,945079259
333,475,4,5.0,945174290
334,492,4,5.0,945079872
335,509,4,1.0,945079106
336,538,4,5.0,945078636
337,539,4,1.0,964538832
338,553,4,2.0,945079301
339,588,4,4.0,945079670
340,593,4,5.0,964539986
341,595,4,3.0,986848609
342,599,4,2.0,945078587
343,608,4,5.0,964540008
344,648,4,3.0,945079906
345,708,4,4.0,986935230
346,759,4,3.0,945078601
347,800,4,4.0,945079106
348,892,4,4.0,964622714
349,898,4,5.0,964623347
350,899,4,4.0,945079653
351,902,4,4.0,945078446
352,904,4,4.0,945079837
353,908,4,5.0,945173902
354,910,4,5.0,945173989
355,912,4,5.0,945173902
356,914,4,5.0,945079670
357,919,4,5.0,945079521
358,920,4,5.0,945173602
359,930,4,5.0,964538571
360,937,4,3.0,986849085
361,1025,4,4.0,945079232
362,1046,4,5.0,945173654
363,1057,4,3.0,964540578
364,1060,4,2.0,986934819
365,1073,4,4.0,945079483
366,1077,4,5.0,945173692
367,1079,4,2.0,945078946
368,1080,4,5.0,986934696
369,1084,4,5.0,945079259
370,1086,4,5.0,964539723
371,1094,4,3.0,964538500
372,1103,4,5.0,964539723
373,1136,4,5.0,986934625
374,1179,4,4.0,964539180
375,1183,4,1.0,964778513
376,1188,4,5.0,964538500
377,1196,4,5.0,964538763
378,1197,4,5.0,964538763
379,1198,4,3.0,964538728
380,1199,4,2.0,945078967
381,1203,4,5.0,945174025
382,1211,4,1.0,964539205
383,1213,4,4.0,945079729
384,1219,4,4.0,964539961
385,1225,4,4.0,964539326
386,1250,4,5.0,945174008
387,1259,4,4.0,964538728
388,1265,4,4.0,964622684
389,1266,4,4.0,986849037
390,1279,4,2.0,986934832
391,1282,4,5.0,945079653
392,1283,4,5.0,945078690
393,1288,4,4.0,945079653
394,1291,4,4.0,964538763
395,1304,4,3.0,945078467
396,1391,4,1.0,945173766
397,1449,4,5.0,945079767
398,1466,4,4.0,945173492
399,1500,4,4.0,964622830
400,1517,4,4.0,945079790
401,1580,4,3.0,986935244
402,1597,4,1.0,945079906
403,1617,4,2.0,945079837
404,1641,4,4.0,964622758
405,1704,4,1.0,945629015
406,1719,4,4.0,945079956
407,1732,4,4.0,945079889
408,1733,4,5.0,945079143
409,1734,4,3.0,964539357
410,1834,4,5.0,945174134
411,1860,4,2.0,986849001
412,1883,4,4.0,964622642
413,1885,4,3.0,964622617
414,1892,4,2.0,964539431
415,1895,4,4.0,945629179
416,1907,4,3.0,964540505
417,1914,4,4.0,964622714
418,1916,4,1.0,986934786
419,1923,4,3.0,986934870
420,1947,4,5.0,945079653
421,1966,4,2.0,964622684
422,1967,4,5.0,945078967
423,1968,4,4.0,986934786
424,2019,4,2.0,945078690
425,2076,4,4.0,945079052
426,2078,4,5.0,945079521
427,2109,4,4.0,986935016
428,2145,4,3.0,986935328
429,2150,4,5.0,986934738
430,2174,4,5.0,964539855
431,2186,4,5.0,945174008
432,2203,4,4.0,945079729
433,2204,4,5.0,964540008
434,2282,4,1.0,945629238
435,2324,4,1.0,964622590
436,2336,4,2.0,964538964
437,2351,4,4.0,945078467
438,2359,4,4.0,964622590
439,2390,4,5.0,945079164
440,2395,4,3.0,964623306
441,2406,4,4.0,986935302
442,2467,4,4.0,945079858
443,2571,4,1.0,945173385
444,2583,4,5.0,945078863
445,2599,4,5.0,964622684
446,2628,4,1.0,986848894
447,2683,4,4.0,945079790
448,2692,4,5.0,945079013
449,2712,4,2.0,945078542
450,2762,4,4.0,964539986
451,2763,4,1.0,964778621
452,2770,4,2.0,945173553
453,2791,4,5.0,964539628
454,2843,4,5.0,945078814
455,2858,4,5.0,964539140
456,2874,4,4.0,986935016
457,2921,4,4.0,945078708
458,2926,4,5.0,986934870
459,2959,4,2.0,945078528
460,2973,4,2.0,945078946
461,2997,4,4.0,986848610
462,3033,4,4.0,986936200
463,3044,4,5.0,945079920
464,3060,4,4.0,986934884
465,3079,4,3.0,964778197
466,3083,4,5.0,964622487
467,3160,4,4.0,964539121
468,3175,4,1.0,964538930
469,3176,4,4.0,964539771
470,3204,4,4.0,964539828
471,3255,4,4.0,964623306
472,3317,4,4.0,986934498
473,3358,4,3.0,964622758
474,3365,4,5.0,964538329
475,3386,4,4.0,964539395
476,3408,4,4.0,986849238
477,3481,4,2.0,964538243
478,3489,4,1.0,986848908
479,3508,4,5.0,964538351
480,3538,4,2.0,986849212
481,3591,4,1.0,986935199
482,3788,4,3.0,964539085
483,3809,4,3.0,986936207
484,3851,4,5.0,986849180
485,3897,4,4.0,986934465
486,3911,4,3.0,986849149
487,3967,4,4.0,986849164
488,3996,4,4.0,986849130
489,4002,4,3.0,986934819
490,4014,4,1.0,986849254
491,4020,4,3.0,986848856
492,4021,4,4.0,986849180
493,4027,4,3.0,986849201
494,4029,4,3.0,986849226
495,4033,4,4.0,986849149
496,4034,4,5.0,986848753
497,4074,4,3.0,986848665
498,4121,4,4.0,986934901
499,4144,4,3.0,986848685
500,4166,4,3.0,986848700
501,4226,4,2.0,1007569424
502,4239,4,5.0,986848685
503,4246,4,4.0,1007574542
504,4252,4,3.0,1007569465
505,4260,4,2.0,1007569424
506,4273,4,4.0,1007574470
507,4308,4,1.0,1007569465
508,4347,4,4.0,1007569586
509,4381,4,3.0,1007574509
510,4641,4,1.0,1007569586
511,4741,4,3.0,1007574532
512,4765,4,5.0,1007569445
513,4881,4,3.0,1007569445
514,4896,4,4.0,1007574532
515,4902,4,4.0,1007569465
516,4967,4,5.0,1007569424
517,1,5,4.0,847434962
518,21,5,4.0,847435238
519,34,5,4.0,847434881
520,36,5,4.0,847435292
521,39,5,3.0,847434961
522,50,5,4.0,847434881
523,58,5,5.0,847435238
524,110,5,4.0,847434880
525,150,5,3.0,847434748
526,153,5,3.0,847434802
527,232,5,4.0,847435292
528,247,5,5.0,847435337
529,253,5,3.0,847435292
530,261,5,4.0,847435238
531,265,5,3.0,847435129
532,266,5,1.0,847435311
533,290,5,5.0,847435311
534,296,5,5.0,847434748
535,300,5,3.0,847435337
536,316,5,2.0,847434832
537,318,5,3.0,847434880
538,344,5,3.0,847434802
539,349,5,3.0,847434832
540,357,5,2.0,847435238
541,364,5,3.0,847434882
542,367,5,4.0,847435129
543,380,5,2.0,847434748
544,410,5,3.0,847435292
545,457,5,4.0,847434801
546,474,5,4.0,847435337
547,475,5,5.0,847435311
548,515,5,3.0,847435129
549,527,5,5.0,847434960
550,531,5,4.0,847435258
551,534,5,3.0,847435311
552,588,5,4.0,847434801
553,589,5,3.0,847435258
554,590,5,5.0,847434747
555,592,5,3.0,847434747
556,594,5,5.0,847435238
557,595,5,5.0,847434832
558,596,5,5.0,847435292
559,597,5,3.0,847434962
560,608,5,3.0,847435258
561,2,6,4.0,845553522
562,3,6,5.0,845554296
563,4,6,3.0,845554349
564,5,6,5.0,845553938
565,6,6,4.0,845553757
566,7,6,4.0,845554264
567,8,6,3.0,845555281
568,10,6,3.0,845553253
569,11,6,4.0,845553489
570,13,6,3.0,845555588
571,15,6,4.0,845554505
572,16,6,4.0,845553819
573,17,6,4.0,845553559
574,19,6,2.0,845553382
575,21,6,2.0,845553382
576,22,6,5.0,845553875
577,24,6,4.0,845554397
578,25,6,3.0,845553695
579,26,6,4.0,845555362
580,27,6,3.0,845555402
581,31,6,3.0,845553819
582,32,6,4.0,845553426
583,34,6,4.0,845553354
584,36,6,5.0,845553726
585,41,6,4.0,845554962
586,43,6,4.0,845555607
587,45,6,3.0,845553907
588,46,6,4.0,845554551
589,47,6,4.0,845553317
590,50,6,1.0,845553381
591,54,6,4.0,845555402
592,60,6,4.0,845554263
593,61,6,4.0,845555454
594,62,6,4.0,845553660
595,65,6,3.0,845555070
596,66,6,3.0,845555151
597,76,6,4.0,845555317
598,79,6,3.0,845554907
599,86,6,5.0,845556131
600,87,6,3.0,845555300
601,88,6,2.0,845555694
602,89,6,4.0,845555124
603,92,6,4.0,845555454
604,93,6,4.0,845554584
605,95,6,4.0,845553559
606,100,6,3.0,845555151
607,102,6,1.0,845555436
608,104,6,4.0,845554349
609,105,6,3.0,845553757
610,110,6,5.0,845553283
611,112,6,4.0,845553994
612,113,6,3.0,845556257
613,126,6,3.0,845555342
614,135,6,3.0,845554987
615,140,6,3.0,845555024
616,141,6,4.0,845553586
617,145,6,4.0,845553966
618,146,6,4.0,845555607
619,150,6,4.0,845553110
620,151,6,4.0,845553586
621,153,6,3.0,845553146
622,158,6,4.0,845553660
623,159,6,3.0,845555006
624,160,6,5.0,845553457
625,161,6,3.0,845553253
626,163,6,3.0,845553907
627,165,6,3.0,845553146
628,168,6,5.0,845553695
629,170,6,3.0,845554263
630,171,6,3.0,845555402
631,174,6,3.0,845554479
632,177,6,3.0,845554931
633,179,6,1.0,845555362
634,180,6,2.0,845555006
635,181,6,3.0,845553938
636,185,6,3.0,845553283
637,186,6,3.0,845553619
638,189,6,3.0,845556241
639,191,6,2.0,845554931
640,195,6,4.0,845554455
641,196,6,3.0,845553586
642,201,6,3.0,845556290
643,204,6,3.0,845553619
644,205,6,3.0,845555477
645,207,6,4.0,845554024
646,208,6,3.0,845553253
647,209,6,3.0,845556106
648,210,6,4.0,845556310
649,212,6,4.0,845556181
650,216,6,4.0,845554099
651,217,6,3.0,845555382
652,218,6,2.0,845553994
653,219,6,3.0,845556131
654,222,6,4.0,845554024
655,224,6,3.0,845553794
656,225,6,4.0,845553381
657,230,6,5.0,845553966
658,231,6,3.0,845553174
659,234,6,2.0,845554176
660,236,6,4.0,845553559
661,237,6,4.0,845553875
662,239,6,3.0,845554987
663,240,6,3.0,845555571
664,243,6,3.0,845555588
665,248,6,5.0,845554263
666,250,6,4.0,845555588
667,251,6,3.0,845556257
668,252,6,4.0,845553619
669,253,6,3.0,845553283
670,254,6,3.0,845555655
671,256,6,3.0,845553726
672,257,6,5.0,845554176
673,258,6,3.0,845555172
674,261,6,4.0,845553695
675,262,6,5.0,845554551
676,265,6,3.0,845553726
677,266,6,3.0,845553457
678,267,6,3.0,845554376
679,270,6,3.0,845555172
680,271,6,4.0,845555249
681,273,6,3.0,845553875
682,274,6,4.0,845555151
683,276,6,4.0,845553907
684,277,6,5.0,845553844
685,279,6,3.0,845555436
686,281,6,4.0,845554320
687,282,6,3.0,845553522
688,288,6,2.0,845553283
689,289,6,3.0,845554455
690,291,6,3.0,845555571
691,292,6,4.0,845553253
692,293,6,3.0,845553660
693,296,6,2.0,845553110
694,302,6,3.0,845555436
695,303,6,3.0,845554099
696,304,6,4.0,845555546
697,310,6,3.0,845556119
698,312,6,1.0,845555151
699,313,6,3.0,845555546
700,314,6,5.0,845554603
701,315,6,4.0,845553522
702,316,6,5.0,845553174
703,317,6,4.0,845553457
704,318,6,5.0,845553200
705,327,6,1.0,845554062
706,329,6,4.0,845553200
707,330,6,3.0,845555071
708,332,6,3.0,845555046
709,333,6,5.0,845553757
710,336,6,3.0,845556223
711,337,6,5.0,845553586
712,339,6,4.0,845553253
713,340,6,4.0,845555265
714,342,6,3.0,845553938
715,343,6,3.0,845555172
716,344,6,3.0,845553146
717,347,6,3.0,845555300
718,348,6,3.0,845553938
719,349,6,5.0,845553146
720,350,6,5.0,845553489
721,351,6,4.0,845554455
722,352,6,3.0,845555382
723,353,6,4.0,845553726
724,354,6,4.0,845555402
725,355,6,4.0,845553819
726,356,6,5.0,845553200
727,357,6,3.0,845553457
728,358,6,3.0,845555265
729,359,6,3.0,845556412
730,360,6,3.0,845555094
731,361,6,4.0,845554376
732,362,6,3.0,845553994
733,364,6,5.0,845553317
734,366,6,3.0,845554962
735,367,6,4.0,845553317
736,368,6,5.0,845553726
737,370,6,4.0,845553794
738,371,6,3.0,845554141
739,374,6,3.0,845554296
740,377,6,5.0,845553317
741,378,6,3.0,845554987
742,380,6,4.0,845553110
743,381,6,3.0,845553994
744,382,6,3.0,845554397
745,383,6,3.0,845554320
746,405,6,3.0,845554603
747,410,6,3.0,845553354
748,412,6,3.0,845554505
749,415,6,4.0,845554420
750,416,6,3.0,845554962
751,419,6,3.0,845554224
752,426,6,3.0,845554551
753,432,6,5.0,845553489
754,434,6,4.0,845553200
755,435,6,3.0,845553489
756,437,6,3.0,845554505
757,440,6,4.0,845553457
758,445,6,3.0,845555124
759,450,6,4.0,845555024
760,454,6,4.0,845553283
761,455,6,3.0,845554062
762,457,6,5.0,845553174
763,458,6,3.0,845555546
764,460,6,3.0,845555281
765,466,6,2.0,845553844
766,468,6,4.0,845553907
767,469,6,4.0,845555477
768,472,6,3.0,845555632
769,474,6,4.0,845553522
770,475,6,4.0,845554099
771,477,6,4.0,845554141
772,480,6,5.0,845553200
773,485,6,3.0,845553794
774,489,6,3.0,845554505
775,490,6,3.0,845554584
776,491,6,4.0,845554141
777,493,6,3.0,845555172
778,494,6,3.0,845554176
779,497,6,3.0,845553819
780,500,6,5.0,845553354
781,502,6,3.0,845554455
782,505,6,3.0,845555317
783,508,6,4.0,845553586
784,509,6,3.0,845553522
785,510,6,3.0,845555546
786,515,6,4.0,845553794
787,516,6,4.0,845554908
788,520,6,3.0,845553844
789,524,6,3.0,845554479
790,527,6,3.0,845553426
791,531,6,3.0,845554296
792,532,6,3.0,845554224
793,536,6,3.0,845556181
794,537,6,3.0,845554551
795,539,6,3.0,845553426
796,540,6,3.0,845554099
797,542,6,4.0,845554524
798,543,6,3.0,845554099
799,546,6,2.0,845554349
800,548,6,3.0,845554908
801,552,6,3.0,845553875
802,553,6,5.0,845553559
803,569,6,4.0,845555342
804,575,6,3.0,845555070
805,587,6,5.0,845553381
806,588,6,5.0,845553146
807,589,6,3.0,845553317
808,590,6,5.0,845553109
809,592,6,3.0,845553109
810,593,6,4.0,845553174
811,594,6,4.0,845553819
812,595,6,5.0,845553174
813,596,6,3.0,845554141
814,597,6,4.0,845553354
815,606,6,3.0,845555024
816,608,6,3.0,845553844
817,609,6,4.0,845555342
818,616,6,5.0,845554062
819,628,6,3.0,845555300
820,631,6,4.0,845555265
821,637,6,4.0,845555046
822,640,6,1.0,845555362
823,647,6,4.0,845555151
824,662,6,3.0,845556147
825,667,6,3.0,845555342
826,694,6,3.0,845555694
827,697,6,3.0,845556378
828,700,6,4.0,845556147
829,704,6,3.0,845555571
830,708,6,4.0,845554376
831,709,6,5.0,845555249
832,710,6,3.0,845556223
833,711,6,4.0,845555317
834,719,6,2.0,845555694
835,736,6,5.0,845553619
836,747,6,3.0,845555046
837,762,6,1.0,845555006
838,765,6,3.0,845555632
839,775,6,3.0,845556462
840,780,6,5.0,845556915
841,783,6,5.0,845554584
842,795,6,3.0,845556506
843,799,6,3.0,845555656
844,801,6,3.0,845556194
845,802,6,4.0,845554584
846,818,6,3.0,845555514
847,830,6,5.0,845556222
848,835,6,4.0,845556194
849,837,6,3.0,845556241
850,838,6,4.0,845555514
851,839,6,3.0,845556120
852,842,6,3.0,845555675
853,848,6,4.0,845556340
854,852,6,4.0,845555694
855,867,6,3.0,845556412
856,880,6,3.0,845556181
857,881,6,3.0,845556340
858,888,6,3.0,845556448
859,891,6,3.0,845556241
860,979,6,3.0,845556808
861,981,6,3.0,845556567
862,986,6,4.0,845556475
863,991,6,4.0,845556808
864,996,6,4.0,845556323
865,999,6,2.0,845556412
866,1004,6,4.0,845556506
867,1006,6,4.0,845556694
868,1042,6,3.0,845556462
869,1049,6,5.0,845556694
870,1061,6,4.0,845556860
871,1064,6,4.0,845556579
872,1073,6,3.0,845555571
873,1082,6,4.0,845556278
874,1084,6,3.0,845555454
875,1,7,4.5,1106635946
876,50,7,4.5,1106635993
877,58,7,3.0,1106635520
878,150,7,4.5,1106635925
879,165,7,4.0,1106635987
880,260,7,5.0,1106635933
881,356,7,5.0,1106635915
882,380,7,3.0,1106635937
883,466,7,5.0,1106635532
884,480,7,5.0,1106635917
885,587,7,2.0,1106635714
886,588,7,3.0,1106635971
887,589,7,2.5,1106635940
888,592,7,3.0,1106635922
889,593,7,5.0,1106635912
890,595,7,3.5,1106712636
891,648,7,4.0,1106635981
892,750,7,4.0,1106636810
893,780,7,4.5,1106635943
894,920,7,3.0,1106635685
895,924,7,4.0,1106712615
896,1101,7,4.0,1106635502
897,1183,7,1.5,1106712613
898,1196,7,4.0,1106635996
899,1208,7,4.0,1106635462
900,1210,7,4.0,1106635965
901,1219,7,5.0,1106635496
902,1220,7,4.5,1106635464
903,1240,7,5.0,1106712575
904,1246,7,1.5,1106635678
905,1270,7,5.0,1106635681
906,1517,7,3.5,1106635489
907,1584,7,5.0,1106635423
908,1610,7,4.0,1106635429
909,1617,7,3.0,1107127060
910,1682,7,3.0,1106635653
911,1784,7,0.5,1106635416
912,1917,7,4.0,1106635484
913,1923,7,1.5,1106635444
914,1954,7,4.5,1106635657
915,2019,7,5.0,1106713565
916,2324,7,2.0,1106712559
917,2353,7,3.5,1106635625
918,2529,7,5.0,1106635640
919,2628,7,1.5,1106712553
920,2640,7,3.0,1106635540
921,2671,7,4.5,1113542732
922,2683,7,2.0,1106635420
923,2688,7,2.5,1106713072
924,2701,7,1.5,1106713076
925,2717,7,3.5,1106713081
926,2762,7,4.5,1106635648
927,2858,7,4.0,1106712546
928,3114,7,4.5,1106635500
929,3354,7,1.5,1106713005
930,3408,7,4.5,1106712549
931,3578,7,1.5,1106636534
932,3623,7,1.0,1106712541
933,3793,7,3.5,1106635630
934,3869,7,5.0,1106635733
935,3916,7,4.0,1106636596
936,3977,7,2.5,1106635635
937,3994,7,3.0,1161738301
938,4018,7,4.0,1106712913
939,4223,7,2.0,1106635742
940,4246,7,2.0,1110855253
941,4306,7,4.0,1106635524
942,4310,7,0.5,1107127033
943,4370,7,4.5,1106712869
944,4643,7,1.0,1106635749
945,4700,7,1.5,1109746591
946,4844,7,1.5,1161738352
947,4874,7,3.0,1106635738
948,4886,7,4.0,1106636531
949,4896,7,4.0,1106636718
950,4963,7,4.0,1106636702
951,4993,7,4.5,1106636589
952,4995,7,4.5,1106636610
